pert_id,MOA
BRD-K46040098,negative
BRD-K11231529,negative
BRD-K43634429,negative
BRD-K81858524,negative
BRD-K65708449,negative
BRD-K04361415,negative
BRD-K55743364,negative
BRD-K83369119,negative
BRD-K68690449,negative
BRD-K69930474,negative
BRD-K52476750,negative
BRD-K03958946,negative
BRD-K55461955,negative
BRD-K26391060,negative
BRD-K66850406,negative
BRD-K87123346,negative
BRD-K93247546,negative
BRD-K18273607,negative
BRD-K73434853,negative
BRD-K72072435,negative
BRD-K04457555,negative
BRD-K79339982,negative
BRD-K60019754,negative
BRD-K84432438,negative
BRD-K23301583,negative
BRD-K68423398,negative
BRD-K31749518,negative
BRD-K60143275,negative
BRD-K08585415,negative
BRD-K85861721,negative
BRD-K73062881,negative
BRD-K94579454,negative
BRD-K75252623,negative
BRD-K27161788,negative
BRD-K12163240,negative
BRD-K35451338,negative
BRD-K52303942,negative
BRD-K37470774,negative
BRD-K04772033,negative
BRD-K14990409,negative
BRD-K20604601,negative
BRD-K28578807,negative
BRD-K17783155,negative
BRD-K66960754,negative
BRD-K86654865,negative
BRD-K58912123,negative
BRD-K04776289,negative
BRD-K77709215,negative
BRD-K35196676,negative
BRD-K31367750,negative
BRD-K11156132,negative
BRD-K74962003,negative
BRD-K56339035,negative
BRD-K34553907,negative
BRD-K73439593,negative
BRD-K77700305,negative
BRD-K64520484,negative
BRD-K18480277,negative
BRD-K17618128,negative
BRD-K53985154,negative
BRD-K87286000,negative
BRD-K62753164,negative
BRD-K36018407,negative
BRD-K12089955,negative
BRD-K16332856,negative
BRD-K91568452,negative
BRD-K78247419,negative
BRD-K61796480,negative
BRD-K25249292,negative
BRD-K18891555,negative
BRD-K08173649,negative
BRD-K84516003,negative
BRD-K10493820,negative
BRD-K87854506,negative
BRD-K96698997,negative
BRD-K14958998,negative
BRD-K23060864,negative
BRD-K90534988,negative
BRD-K20822925,negative
BRD-K63263229,negative
BRD-K49123127,negative
BRD-K02420864,negative
BRD-K63484613,negative
BRD-K29567467,negative
BRD-K67765874,negative
BRD-K25098415,negative
BRD-K06897051,negative
BRD-K00445923,negative
BRD-K63484733,negative
BRD-K44801029,negative
BRD-K66805710,negative
BRD-K70016992,negative
BRD-K40141271,negative
BRD-K37020290,negative
BRD-K46211110,negative
BRD-K18932682,negative
BRD-K95815724,negative
BRD-K24390300,negative
BRD-K51390937,negative
BRD-K32380923,negative
BRD-K95438730,negative
BRD-K08482401,negative
BRD-K54302962,negative
BRD-K12230293,negative
BRD-K78847404,negative
BRD-K78218619,negative
BRD-K05463922,negative
BRD-K26968526,negative
BRD-K64706654,negative
BRD-K86985145,negative
BRD-K83077741,negative
BRD-K50085158,negative
BRD-K65160163,negative
BRD-K44422244,negative
BRD-K76224440,negative
BRD-K73255556,negative
BRD-K24752075,negative
BRD-K02229102,negative
BRD-K61339519,negative
BRD-K49335566,negative
BRD-K84307821,negative
BRD-K72999223,negative
BRD-K03111155,negative
BRD-K94292824,negative
BRD-K66566233,negative
BRD-K56987347,negative
BRD-K82991167,negative
BRD-K23243038,negative
BRD-K07928515,negative
BRD-K47991733,negative
BRD-K10808435,negative
BRD-K62865272,negative
BRD-K92889073,negative
BRD-K09366813,negative
BRD-K13137954,negative
BRD-K20220643,negative
BRD-K28922292,negative
BRD-K33960497,negative
BRD-K76472157,negative
BRD-K93410934,negative
BRD-K56116682,negative
BRD-K21152785,negative
BRD-K06096379,negative
BRD-K55897144,negative
BRD-K09880340,negative
BRD-K40060962,negative
BRD-K38665228,negative
BRD-K42712649,negative
BRD-K98196975,negative
BRD-K73928524,negative
BRD-K21683946,negative
BRD-K44421266,negative
BRD-K13839830,negative
BRD-K50876388,negative
BRD-K62117749,negative
BRD-K22846014,negative
BRD-K69954048,negative
BRD-K83082136,negative
BRD-K94365199,negative
BRD-K75614533,negative
BRD-K60272067,negative
BRD-K94346523,negative
BRD-K65836281,negative
BRD-K45794109,negative
BRD-A18477699,negative
BRD-K93986444,negative
BRD-K00697836,negative
BRD-K39379309,negative
BRD-K68876477,negative
BRD-K16948767,negative
BRD-K58129723,negative
BRD-K25878320,negative
BRD-K58290803,negative
BRD-K11976754,negative
BRD-K03050455,negative
BRD-K60321290,negative
BRD-K43184721,negative
BRD-K09206831,negative
BRD-K17663841,negative
BRD-K68458302,negative
BRD-K31248348,negative
BRD-K61586432,negative
BRD-K80649837,negative
BRD-K93494062,negative
BRD-K19033174,negative
BRD-K24321898,negative
BRD-K10864752,negative
BRD-K13059597,negative
BRD-K07357513,negative
BRD-K44890352,negative
BRD-K35932822,negative
BRD-K40735917,negative
BRD-K68320080,negative
BRD-K20159808,negative
BRD-K18187596,negative
BRD-K89326053,negative
BRD-K81373254,negative
BRD-K00043782,negative
BRD-K05363386,negative
BRD-K29532955,negative
BRD-K49510739,negative
BRD-K35810638,negative
BRD-K23220665,negative
BRD-K00175211,negative
BRD-K45174347,negative
BRD-K30478013,negative
BRD-K07678162,negative
BRD-K94390294,negative
BRD-K92047490,negative
BRD-K63285694,negative
BRD-K89599747,negative
BRD-K16769896,negative
BRD-K31921933,negative
BRD-K85684641,negative
BRD-K84120458,negative
BRD-K19838409,negative
BRD-K45339826,negative
BRD-K50195301,negative
BRD-K71095875,negative
BRD-K05398363,negative
BRD-K95409124,negative
BRD-K71781760,negative
BRD-K68746558,negative
BRD-K99299141,negative
BRD-K38803221,negative
BRD-K64693729,negative
BRD-K10814161,negative
BRD-K39767907,negative
BRD-K98384558,negative
BRD-K53394241,negative
BRD-K86198141,negative
BRD-K48454318,negative
BRD-K62676049,negative
BRD-K21075720,negative
BRD-K45231869,negative
BRD-K51725102,negative
BRD-K44641066,negative
BRD-K39878860,negative
BRD-K69837023,negative
BRD-K78824440,negative
BRD-K72430479,negative
BRD-K55910052,negative
BRD-K51147721,negative
BRD-K61268714,negative
BRD-K24781739,negative
BRD-K39068840,negative
BRD-K10270435,negative
BRD-K15849229,negative
BRD-K36156445,negative
BRD-K07003080,negative
BRD-K23786503,negative
BRD-K63870957,negative
BRD-M97109212,negative
BRD-K40034229,negative
BRD-K82710433,negative
BRD-K25734452,negative
BRD-K12868556,negative
BRD-K01556781,negative
BRD-K92942746,negative
BRD-K43013792,negative
BRD-K31933349,negative
BRD-K97364711,negative
BRD-K40655550,negative
BRD-K78432605,negative
BRD-K33065959,negative
BRD-K07464613,negative
BRD-K38557047,negative
BRD-K48710089,negative
BRD-K52838656,negative
BRD-K25304254,negative
BRD-K97217923,negative
BRD-K77836949,negative
BRD-K27732957,negative
BRD-K18391257,negative
BRD-K66149578,negative
BRD-K26199553,negative
BRD-K47272214,negative
BRD-K59159285,negative
BRD-K76732672,negative
BRD-K52542879,negative
BRD-K17402942,negative
BRD-K29475732,negative
BRD-K18097652,negative
BRD-K39030761,negative
BRD-K36553386,negative
BRD-K00526921,negative
BRD-K89796490,negative
BRD-M91342002,negative
BRD-K02541615,negative
BRD-K73911580,negative
BRD-K49810938,negative
BRD-K22562809,negative
BRD-K16794723,negative
BRD-K76973159,negative
BRD-K54391669,negative
BRD-K99546030,negative
BRD-K47094330,negative
BRD-K08754235,negative
BRD-K88426506,negative
BRD-K08703292,negative
BRD-K86757617,negative
BRD-K16479870,negative
BRD-K74009886,negative
BRD-K61412007,negative
BRD-K38865695,negative
BRD-K41539628,negative
BRD-K67374281,negative
BRD-K63874400,negative
BRD-K72966614,negative
BRD-K24084946,negative
BRD-K08570368,negative
BRD-K29555302,negative
BRD-K72988703,negative
BRD-K69349639,negative
BRD-K66363099,negative
BRD-K69191922,negative
BRD-K40263565,negative
BRD-K47663354,negative
BRD-K09761560,negative
BRD-K74260403,negative
BRD-K75964914,negative
BRD-K53349319,negative
BRD-K33238309,negative
BRD-K61044449,negative
BRD-K90819764,negative
BRD-K28055782,negative
BRD-K40941329,negative
BRD-K82494420,negative
BRD-K39063656,negative
BRD-K12272248,negative
BRD-K98997045,negative
BRD-K53914976,negative
BRD-K75291656,negative
BRD-K26205424,negative
BRD-K68687385,negative
BRD-K60693111,negative
BRD-K85102293,negative
BRD-K32277249,negative
BRD-K31439714,negative
BRD-K60144139,negative
BRD-K05570331,negative
BRD-K86741607,negative
BRD-K01405464,negative
BRD-K27661070,negative
BRD-K06162576,negative
BRD-K03815046,negative
BRD-K01373529,negative
BRD-K81859633,negative
BRD-K96345282,negative
BRD-K74902280,negative
BRD-K76547245,negative
BRD-K03888308,negative
BRD-K42083897,negative
BRD-K76084102,negative
BRD-K67693903,negative
BRD-K36516410,negative
BRD-K79255795,negative
BRD-K28709114,negative
BRD-K23770948,negative
BRD-K15619703,negative
BRD-K12263461,negative
BRD-K32629755,negative
BRD-K28276103,negative
BRD-K34556006,negative
BRD-K38177488,negative
BRD-K40959762,negative
BRD-K24506271,negative
BRD-K74842589,negative
BRD-K09397553,negative
BRD-K24383920,negative
BRD-K53873629,negative
BRD-K19189563,negative
BRD-K15719180,negative
BRD-K67285049,negative
BRD-K82083906,negative
BRD-K66199575,negative
BRD-K48478472,negative
BRD-K98466889,negative
BRD-K92302554,negative
BRD-K36314330,negative
BRD-K10046096,negative
BRD-K41423946,negative
BRD-K12441550,negative
BRD-K95500387,negative
BRD-K61953981,negative
BRD-K99495107,negative
BRD-K38431902,negative
BRD-K01528688,negative
BRD-K20019319,negative
BRD-K76892938,negative
BRD-K39236054,negative
BRD-K37455698,negative
BRD-K22451143,negative
BRD-K15687395,negative
BRD-K29824954,negative
BRD-K02707544,negative
BRD-K22109269,negative
BRD-K68246656,negative
BRD-K42307233,negative
BRD-K65134192,negative
BRD-K88990907,negative
BRD-K06361641,negative
BRD-K08110534,negative
BRD-K06425073,negative
BRD-K61612515,negative
BRD-K62599086,negative
BRD-K55055560,negative
BRD-K55623459,negative
BRD-K42800143,negative
BRD-K14437503,negative
BRD-K78961368,negative
BRD-K92266998,negative
BRD-K67839548,negative
BRD-K43499440,negative
BRD-K14000735,negative
BRD-K97185232,negative
BRD-K50309272,negative
BRD-K87300242,negative
BRD-K17868036,negative
BRD-K72195772,negative
BRD-K90135241,negative
BRD-K22790182,negative
BRD-K18754288,negative
BRD-K28149578,negative
BRD-K28648950,negative
BRD-K58300499,negative
BRD-K27656392,negative
BRD-K70054078,negative
BRD-K53477720,negative
BRD-K25476619,negative
BRD-K80995081,negative
BRD-K26214776,negative
BRD-K62314156,negative
BRD-K97959949,negative
BRD-K16256442,negative
BRD-K41645779,negative
BRD-K62854197,negative
BRD-K55504273,negative
BRD-K93156709,negative
BRD-K22629238,negative
BRD-K05275169,negative
BRD-K50580743,negative
BRD-K61070477,negative
BRD-K25257305,negative
BRD-K03028122,negative
BRD-K09926293,negative
BRD-K75395214,negative
BRD-K23491633,negative
BRD-K49545421,negative
BRD-K88959773,negative
BRD-K12331173,negative
BRD-K77726270,negative
BRD-K62044515,negative
BRD-K90108396,negative
BRD-K95877457,negative
BRD-K02537686,negative
BRD-K27467349,negative
BRD-K62511324,negative
BRD-K71006572,negative
BRD-K09085062,negative
BRD-K97207863,negative
BRD-K90601358,negative
BRD-K06482871,negative
BRD-K22010555,negative
BRD-K10054282,negative
BRD-K49910674,negative
BRD-K24522647,negative
BRD-K55857083,negative
BRD-K45466793,negative
BRD-K37315860,negative
BRD-K78978845,negative
BRD-K97636821,negative
BRD-K30573524,negative
BRD-K92372623,negative
BRD-K02985669,negative
BRD-K03313681,negative
BRD-K96855280,negative
BRD-K65006048,negative
BRD-K36250651,negative
BRD-K23304679,negative
BRD-K64266734,negative
BRD-K74345748,negative
BRD-K85242441,negative
BRD-K79003015,negative
BRD-K97399889,negative
BRD-K50146767,negative
BRD-K66599765,negative
BRD-K59689930,negative
BRD-K49178877,negative
BRD-K37058154,negative
BRD-K57022684,negative
BRD-K39007840,negative
BRD-K93569571,negative
BRD-K22691925,negative
BRD-K29392278,negative
BRD-K75904236,negative
BRD-K53046450,negative
BRD-K44579616,negative
BRD-K57607987,negative
BRD-K84832762,negative
BRD-K52373514,negative
BRD-K86638751,negative
BRD-K18454119,negative
BRD-K29427427,negative
BRD-K67187917,negative
BRD-K71154829,negative
BRD-K59913769,negative
BRD-K41915268,negative
BRD-K77003912,negative
BRD-K95096346,negative
BRD-K19965545,negative
BRD-K24348220,negative
BRD-K52379384,negative
BRD-K75095704,negative
BRD-K09929560,negative
BRD-K42558476,negative
BRD-K53861829,negative
BRD-K88876691,negative
BRD-M39787390,negative
BRD-K59904884,negative
BRD-K92730269,negative
BRD-K49383373,negative
BRD-K49623506,negative
BRD-K78011385,negative
BRD-K42737417,negative
BRD-K13418716,negative
BRD-K15634164,negative
BRD-M78319284,negative
BRD-K91034707,negative
BRD-K33017576,negative
BRD-K63947990,negative
BRD-K86438619,negative
BRD-K67660075,negative
BRD-K51147043,negative
BRD-K65974287,negative
BRD-K63968737,negative
BRD-K48744855,negative
BRD-K48619543,negative
BRD-K50282595,negative
BRD-K85568664,negative
BRD-K18306851,negative
BRD-K26128727,negative
BRD-K52780420,negative
BRD-K29458822,negative
BRD-K79330967,negative
BRD-K29322455,negative
BRD-K36394966,negative
BRD-K93490141,negative
BRD-K15028327,negative
BRD-K33044853,negative
BRD-K25902674,negative
BRD-K33889536,negative
BRD-K16244298,negative
BRD-K50673380,negative
BRD-K91423746,negative
BRD-K72915114,negative
BRD-K26193607,negative
BRD-K65761985,negative
BRD-K58524976,negative
BRD-K32761691,negative
BRD-K77423370,negative
BRD-K25699844,negative
BRD-K05645732,negative
BRD-K12884539,negative
BRD-K21230248,negative
BRD-K84739463,negative
BRD-K48307191,negative
BRD-K28927944,negative
BRD-K16512302,negative
BRD-K22229373,negative
BRD-K32040163,negative
BRD-K97468443,negative
BRD-K36360168,negative
BRD-K33061098,negative
BRD-K93494624,negative
BRD-K60833663,negative
BRD-K71032892,negative
BRD-K03142004,negative
BRD-K38547930,negative
BRD-K10134498,negative
BRD-K13898895,negative
BRD-K16636143,negative
BRD-K19431609,negative
BRD-K68302437,negative
BRD-K61050052,negative
BRD-K73517214,negative
BRD-K16663346,negative
BRD-K25031780,negative
BRD-K06042430,negative
BRD-K78976513,negative
BRD-K53803963,negative
BRD-K65064082,negative
BRD-K02341205,negative
BRD-K23038591,negative
BRD-K71761800,negative
BRD-K25385069,negative
BRD-K82469231,negative
BRD-K36014883,negative
BRD-K62902932,negative
BRD-K43963447,negative
BRD-K15579005,negative
BRD-A70633932,negative
BRD-K57371454,negative
BRD-K66147676,negative
BRD-K05174693,negative
BRD-K03046744,negative
BRD-K47371343,negative
BRD-K50938873,negative
BRD-K81119027,negative
BRD-K47558670,negative
BRD-K51574318,negative
BRD-K25214457,negative
BRD-K00998404,negative
BRD-K79027739,negative
BRD-K92370559,negative
BRD-K88487973,negative
BRD-K37167897,negative
BRD-K83893121,negative
BRD-K91731568,negative
BRD-K16421840,negative
BRD-K28997108,negative
BRD-K80442083,negative
BRD-K80185984,negative
BRD-K28638920,negative
BRD-K33148516,negative
BRD-K07489121,negative
BRD-K10491285,negative
BRD-K23393992,negative
BRD-K32972218,negative
BRD-K54074847,negative
BRD-K98327170,negative
BRD-K29290722,negative
BRD-M56188090,negative
BRD-K34324287,negative
BRD-K81665681,negative
BRD-K89960068,negative
BRD-K89230185,negative
BRD-K59174091,negative
BRD-K61599229,negative
BRD-K34412442,negative
BRD-K57072576,negative
BRD-K21305828,negative
BRD-K28649344,negative
BRD-K34886590,negative
BRD-K00502422,negative
BRD-K65809558,negative
BRD-K10501200,negative
BRD-K38733341,negative
BRD-K63047641,negative
BRD-K20300606,negative
BRD-K43966462,negative
BRD-K81956993,negative
BRD-K85058337,negative
BRD-K02014458,negative
BRD-K49579550,negative
BRD-K85301720,negative
BRD-K95901503,negative
BRD-K91449148,negative
BRD-K65999663,negative
BRD-M73564418,negative
BRD-K63989441,negative
BRD-K15358569,negative
BRD-A88765664,negative
BRD-K86684694,negative
BRD-K05671817,negative
BRD-K70202431,negative
BRD-K83933044,negative
BRD-K38498143,negative
BRD-K39101193,negative
BRD-K06532738,negative
BRD-K34839715,negative
BRD-K75733071,negative
BRD-K33961669,negative
BRD-K53467073,negative
BRD-K88095357,negative
BRD-K71732099,negative
BRD-K07275374,negative
BRD-K46450665,negative
BRD-K60631585,negative
BRD-M94053246,negative
BRD-K65313110,negative
BRD-K23903329,negative
BRD-K30477337,negative
BRD-K54595917,negative
BRD-K19471718,negative
BRD-K96190924,negative
BRD-M69929484,negative
BRD-K60826706,negative
BRD-K44021875,negative
BRD-K37369665,negative
BRD-K02545368,negative
BRD-K49166646,negative
BRD-K63651474,negative
BRD-K41844882,negative
BRD-K05295391,negative
BRD-K54602409,negative
BRD-K01624114,negative
BRD-K65766198,negative
BRD-K77703574,negative
BRD-K71612465,negative
BRD-K59887251,negative
BRD-K38467418,negative
BRD-K09411281,negative
BRD-K19890875,negative
BRD-K54986816,negative
BRD-K48860322,negative
BRD-K29649571,negative
BRD-K72773058,negative
BRD-K20093888,negative
BRD-K87851508,negative
BRD-K71944426,negative
BRD-K13272610,negative
BRD-K86217343,negative
BRD-K28431554,negative
BRD-K44562621,negative
BRD-K42605934,negative
BRD-K21652416,negative
BRD-K89536088,negative
BRD-K44624970,negative
BRD-K06884108,negative
BRD-K66401835,negative
BRD-K51143622,negative
BRD-K29255825,negative
BRD-K86947329,negative
BRD-K14628187,negative
BRD-K74923162,negative
BRD-K36935776,negative
BRD-K11345845,negative
BRD-K96238295,negative
BRD-K92864945,negative
BRD-K99640003,negative
BRD-K25237268,negative
BRD-K60963631,negative
BRD-K38618007,negative
BRD-K18024110,negative
BRD-K38454082,negative
BRD-K68380056,negative
BRD-K33348232,negative
BRD-K46098747,negative
BRD-K03391109,negative
BRD-K57902493,negative
BRD-K68323967,negative
BRD-K87109962,negative
BRD-K53488735,negative
BRD-K77053153,negative
BRD-K90496835,negative
BRD-K65611481,negative
BRD-K76882503,negative
BRD-K18236913,negative
BRD-K30113303,negative
BRD-K23429973,negative
BRD-K16297709,negative
BRD-K52159901,negative
BRD-K00262667,negative
BRD-K08911251,negative
BRD-K16399103,negative
BRD-K01204681,negative
BRD-K54889769,negative
BRD-K64178462,negative
BRD-K38553273,negative
BRD-K70838368,negative
BRD-K96005107,negative
BRD-K26370510,negative
BRD-K87972129,negative
BRD-K16339566,negative
BRD-K55657259,negative
BRD-K67328514,negative
BRD-K40060703,negative
BRD-K70766049,negative
BRD-K78395012,negative
BRD-K39299017,negative
BRD-K13999467,negative
BRD-K44387261,negative
BRD-K55025062,negative
BRD-K65416492,negative
BRD-K93177490,negative
BRD-K17134074,negative
BRD-K12913157,negative
BRD-K07937631,negative
BRD-K68536005,negative
BRD-K14558018,negative
BRD-K09303054,negative
BRD-K04749191,negative
BRD-K40170731,negative
BRD-K99985506,negative
BRD-K74530260,negative
BRD-K87833465,negative
BRD-K58438506,negative
BRD-K42982250,negative
BRD-K58189273,negative
BRD-K79610347,negative
BRD-K02990757,negative
BRD-K22865069,negative
BRD-K61960033,negative
BRD-K64976146,negative
BRD-K85721574,negative
BRD-K44026015,negative
BRD-K14573341,negative
BRD-K39812368,negative
BRD-K94817443,negative
BRD-K43571148,negative
BRD-K20625691,negative
BRD-K17333907,negative
BRD-K87357593,negative
BRD-K79873567,negative
BRD-K08828851,negative
BRD-K39674306,negative
BRD-K48603187,negative
BRD-K00223956,negative
BRD-K31538032,negative
BRD-K89062214,negative
BRD-K77719922,negative
BRD-K05214965,negative
BRD-K59323544,negative
BRD-K27993001,negative
BRD-K00412766,negative
BRD-K77140830,negative
BRD-K30912278,negative
BRD-K96707093,negative
BRD-K61873333,negative
BRD-K35562235,negative
BRD-K50801330,negative
BRD-K20381303,negative
BRD-K08707982,negative
BRD-K01211710,negative
BRD-K67862892,negative
BRD-K22674439,negative
BRD-K11612251,negative
BRD-K53549851,negative
BRD-K51640940,negative
BRD-K94011376,negative
BRD-K59183712,negative
BRD-K70595525,negative
BRD-K93744771,negative
BRD-K56928281,negative
BRD-K49031847,negative
BRD-K04267190,negative
BRD-K97972197,negative
BRD-K68361061,negative
BRD-K71585748,negative
BRD-K77221985,negative
BRD-K07820537,negative
BRD-K74162965,negative
BRD-K99692850,negative
BRD-K07591425,negative
BRD-K75065443,negative
BRD-K75061326,negative
BRD-K03354008,negative
BRD-K13960193,negative
BRD-K01632787,negative
BRD-K62841356,negative
BRD-K46118045,negative
BRD-K43579410,negative
BRD-K11400546,negative
BRD-K17954972,negative
BRD-K64497770,negative
BRD-K87931030,negative
BRD-K29908513,negative
BRD-K27827760,negative
BRD-K81189877,negative
BRD-K62853937,negative
BRD-K87063901,negative
BRD-K40630529,negative
BRD-K61496587,negative
BRD-K43249401,negative
BRD-K10771753,negative
BRD-K19742528,negative
BRD-K68311329,negative
BRD-K34462187,negative
BRD-K49733809,negative
BRD-K16113530,negative
BRD-K10225826,negative
BRD-K99514625,negative
BRD-K18832733,negative
BRD-K61416896,negative
BRD-K53528245,negative
BRD-K18552758,negative
BRD-K85908443,negative
BRD-M03817478,negative
BRD-K57461880,negative
BRD-K35995762,negative
BRD-K51241952,negative
BRD-K00259552,negative
BRD-K19593188,negative
BRD-K38589987,negative
BRD-K76437403,negative
BRD-K44559054,negative
BRD-K72980834,negative
BRD-K72993421,negative
BRD-K79676802,negative
BRD-K67921699,negative
BRD-K18304318,negative
BRD-K61485275,negative
BRD-K96170115,negative
BRD-K38263412,negative
BRD-K52497027,negative
BRD-K23872647,negative
BRD-K05377469,negative
BRD-K08995626,negative
BRD-K44079161,negative
BRD-K96343378,negative
BRD-K39921641,negative
BRD-K46407773,negative
BRD-K73969578,negative
BRD-K47517065,negative
BRD-K18170480,negative
BRD-K73290601,negative
BRD-K33324635,negative
BRD-K59539129,negative
BRD-K96425583,negative
BRD-K15489726,negative
BRD-K85258684,negative
BRD-K32854531,negative
BRD-K61965677,negative
BRD-K22458526,negative
BRD-K02275742,negative
BRD-K24561725,negative
BRD-K88272013,negative
BRD-K34985200,negative
BRD-K36418235,negative
BRD-K10838258,negative
BRD-K68665543,negative
BRD-K56842656,negative
BRD-K85124606,negative
BRD-K92986986,negative
BRD-K70397964,negative
BRD-K89056622,negative
BRD-K73483999,negative
BRD-K92897514,negative
BRD-K08185175,negative
BRD-K10722141,negative
BRD-K70633610,negative
BRD-K58775116,negative
BRD-K67335820,negative
BRD-K32827537,negative
BRD-K25125608,negative
BRD-K52898544,negative
BRD-K10483446,negative
BRD-K14121002,negative
BRD-K73360774,negative
BRD-K73824371,negative
BRD-K24118943,negative
BRD-K71857815,negative
BRD-K13759728,negative
BRD-K52371706,negative
BRD-K09521750,negative
BRD-K57719270,negative
BRD-K44549295,negative
BRD-K03840522,negative
BRD-K80412673,negative
BRD-K51072560,negative
BRD-K66573697,negative
BRD-K61779668,negative
BRD-K41574893,negative
BRD-K56916873,negative
BRD-K68670732,negative
BRD-K98830854,negative
BRD-K94385358,negative
BRD-K16079243,negative
BRD-K04627808,negative
BRD-K31788299,negative
BRD-K68921379,negative
BRD-K36558227,negative
BRD-K58835910,negative
BRD-K88628885,negative
BRD-K97737065,negative
BRD-K32864614,negative
BRD-K34385682,negative
BRD-K60741970,negative
BRD-K02445831,negative
BRD-K11548496,negative
BRD-K05615182,negative
BRD-K82117061,negative
BRD-K20065144,negative
BRD-K38678832,negative
BRD-K77182083,negative
BRD-K22458275,negative
BRD-K16434151,negative
BRD-K40173185,negative
BRD-K76005220,negative
BRD-K54577741,negative
BRD-K19414061,negative
BRD-K86762131,negative
BRD-K28105726,negative
BRD-K94778363,negative
BRD-K94554079,negative
BRD-K17491544,negative
BRD-K01048404,negative
BRD-K04153348,negative
BRD-K19112099,negative
BRD-K87990527,negative
BRD-K46760727,negative
BRD-K27757818,negative
BRD-K24742410,negative
BRD-K87791256,negative
BRD-K60997369,negative
BRD-K23603287,negative
BRD-K54792609,negative
BRD-K32453902,negative
BRD-K05432839,negative
BRD-K66910993,negative
BRD-K88762178,negative
BRD-K03079643,negative
BRD-K36651002,negative
BRD-K87408386,negative
BRD-K76510844,negative
BRD-K51360326,negative
BRD-K11957311,negative
BRD-K67480908,negative
BRD-K70559158,negative
BRD-K05225561,negative
BRD-K41944296,negative
BRD-K06449093,negative
BRD-K77069371,negative
BRD-K55106539,negative
BRD-K04618303,negative
BRD-K64127467,negative
BRD-K94889220,negative
BRD-K91416922,negative
BRD-K80003719,negative
BRD-K79932545,negative
BRD-K90827020,negative
BRD-K65409714,negative
BRD-K55522920,negative
BRD-K20016217,negative
BRD-K21536131,negative
BRD-K22246751,negative
BRD-K86986995,negative
BRD-K13369161,negative
BRD-M32495507,negative
BRD-K51626376,negative
BRD-K05204496,negative
BRD-K48668625,negative
BRD-K20736932,negative
BRD-K96779965,negative
BRD-K36045097,negative
BRD-K80621614,negative
BRD-K88934376,negative
BRD-K03301842,negative
BRD-K81121951,negative
BRD-K64160028,negative
BRD-K09787095,negative
BRD-K36909552,negative
BRD-K14649905,negative
BRD-K37822854,negative
BRD-K30234379,negative
BRD-K40389399,negative
BRD-K08805764,negative
BRD-K65315692,negative
BRD-K50657769,negative
BRD-K58593815,negative
BRD-K37149438,negative
BRD-K36467636,negative
BRD-K56211108,negative
BRD-K82803470,negative
BRD-K28018597,negative
BRD-K47501069,negative
BRD-K48038858,negative
BRD-K25344230,negative
BRD-K55434198,negative
BRD-K64649802,negative
BRD-K02928994,negative
BRD-K07581216,negative
BRD-K76537832,negative
BRD-K16717061,negative
BRD-K11194815,negative
BRD-K49877948,negative
BRD-K71552149,negative
BRD-K58180017,negative
BRD-K95133676,negative
BRD-K80686631,negative
BRD-K22945779,negative
BRD-K66703091,negative
BRD-K61751605,negative
BRD-K67689741,negative
BRD-K48336086,negative
BRD-K95805172,negative
BRD-K31704218,negative
BRD-K40513181,negative
BRD-K49525275,negative
BRD-K62595167,negative
BRD-K56884102,negative
BRD-K37517867,negative
BRD-K92841908,negative
BRD-K87811893,negative
BRD-K83456424,negative
BRD-K87840555,negative
BRD-K97163189,negative
BRD-K54971989,negative
BRD-K10701803,negative
BRD-K86524553,negative
BRD-K34310783,negative
BRD-K69805180,negative
BRD-K77954087,negative
BRD-K67241457,negative
BRD-K31284555,negative
BRD-K88321606,negative
BRD-K37743233,negative
BRD-K77603027,negative
BRD-K15769121,negative
BRD-K75882457,negative
BRD-K48659337,negative
BRD-K85258806,negative
BRD-K37252182,negative
BRD-K50108835,negative
BRD-K57218099,negative
BRD-K78792702,negative
BRD-K25196723,negative
BRD-K95814727,negative
BRD-K30883461,negative
BRD-K95722922,negative
BRD-K58034811,negative
BRD-K55432508,negative
BRD-K54261877,negative
BRD-K65741216,negative
BRD-K19084671,negative
BRD-K23985677,negative
BRD-K37760698,negative
BRD-K17891672,negative
BRD-K74145465,negative
BRD-K33597548,negative
BRD-K08607084,negative
BRD-K34966059,negative
BRD-K69259014,negative
BRD-K47994485,negative
BRD-M23605671,negative
BRD-K56345641,negative
BRD-K10429990,negative
BRD-M85886474,negative
BRD-K66211423,negative
BRD-K70072942,negative
BRD-K06421369,negative
BRD-K85398522,negative
BRD-K02675466,negative
BRD-K70871724,negative
BRD-K18383512,negative
BRD-K91813753,negative
BRD-K37623909,negative
BRD-K11454759,negative
BRD-K86335338,negative
BRD-K35380368,negative
BRD-K03180599,negative
BRD-K34787855,negative
BRD-K20962057,negative
BRD-M24732042,negative
BRD-K48679006,negative
BRD-K28065812,negative
BRD-K74257705,negative
BRD-K17155259,negative
BRD-K68205606,negative
BRD-K21472896,negative
BRD-K85689251,negative
BRD-K29702325,negative
BRD-K90146121,negative
BRD-K61998593,negative
BRD-K82971022,negative
BRD-K48672996,negative
BRD-K93450738,negative
BRD-K86997557,negative
BRD-K08477148,negative
BRD-K95044179,negative
BRD-K52356070,negative
BRD-K33576455,negative
BRD-K16110862,negative
BRD-K19426893,negative
